success,n_prior_ipos,n_prior_acquisitions,n_prior_exits,has_prior_ipo,has_prior_acquisition,has_any_prior_exit,has_multiple_exits,has_big_prior_ipo,has_well_known_acquirer,n_degrees,best_qs_ranking,has_top_10_qs,has_top_50_qs,has_top_200_qs,has_phd,has_mba,has_master,has_bachelor,has_cs_field,has_engineering_field,has_business_field,has_stem_field,n_jobs,total_career_years,n_unique_industries_worked,had_c_level_role,had_founder_role,had_leadership_role,had_senior_tech_role,max_company_size,worked_at_big_company,worked_at_huge_company,n_startup_jobs,industry_is_tech,industry_is_health,industry_is_finance,worked_in_target_industry,career_breadth,avg_job_duration,elite_education_x_leadership,serial_entrepreneur,technical_founder
0,0,0,0,0,0,0,0,0,0,1,53.0,0,0,1,0,0,0,0,0,1,0,1,5,5.0,4,0,1,0,0,7500,1,1,1,1,0,0,1,0.8,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,60.0,0,0,1,1,0,0,1,0,1,0,1,1,1.0,1,1,0,0,0,7500,1,1,0,0,1,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,0,0,1,0,0,0,1,2,3.5,1,1,0,0,0,15000,1,1,0,0,1,0,0,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,1,0,0,0,0,0,0,0,6,14.5,2,1,0,0,1,15000,1,1,0,0,1,0,1,0.3333333333333333,2.4166666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,165.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,31.0,0,1,1,0,0,0,0,0,0,0,0,2,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,6,6.0,4,0,0,1,0,3000,1,0,0,1,0,0,0,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,127.0,0,0,1,0,0,0,0,0,1,1,1,12,33.0,4,1,1,1,0,350,0,0,2,0,0,0,1,0.3333333333333333,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,2,1,0,0,0,30,0,0,2,0,0,0,1,1.0,2.25,0,0,0
0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,1,0,0,0,1,0,0,1,0,1,4.5,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,4.5,1,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,2,1,1,0,0,125,0,0,1,0,0,0,1,1.0,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,61.0,0,0,1,0,0,0,1,0,0,0,0,1,7.5,1,0,1,0,0,1,0,0,1,0,0,0,0,1.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6.0,1,1,1,0,1,0,1,0,0,0,0,9,13.5,5,1,1,1,1,15000,1,1,2,1,0,0,1,0.5555555555555556,1.5,1,0,0
0,0,0,0,0,0,0,0,0,0,6,6.0,1,1,1,0,0,0,0,0,0,1,0,3,4.5,2,1,1,0,0,15000,1,1,1,1,0,0,0,0.6666666666666666,1.5,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,1,0,0,0,0,3000,1,0,0,1,0,0,0,0.3333333333333333,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,1,5,3.0,2,1,0,1,0,350,0,0,3,0,0,0,1,0.4,0.6,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,1,1,1,6,11.0,3,0,1,0,0,15000,1,1,0,0,0,0,0,0.5,1.8333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,4,3.0,2,1,1,1,0,15000,1,1,0,0,1,0,0,0.5,0.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,5,16.0,2,1,0,1,1,7500,1,1,1,0,0,0,1,0.4,3.2,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,1,0,1,1,0,1,0,1,3,6.0,2,0,0,0,0,15000,1,1,0,0,1,0,0,0.6666666666666666,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,1,0,1,3,9.5,1,0,0,0,0,15000,1,1,0,1,0,0,1,0.3333333333333333,3.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1.0,1,1,1,0,0,0,1,0,0,1,1,1,7.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,7.5,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,4,17.5,2,0,0,1,0,15000,1,1,0,0,0,0,1,0.5,4.375,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,0,1,0,0,1,1,1,3,4.5,2,0,0,0,0,15000,1,1,0,1,0,0,0,0.6666666666666666,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,3,3.0,3,0,0,0,0,15000,1,1,0,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,2,5.0,1,0,0,0,0,125,0,0,0,1,0,0,0,0.5,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,15000,1,1,0,1,0,0,1,0.5,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,42.0,0,1,1,0,0,0,1,1,0,0,1,1,1.0,1,0,0,0,0,125,0,0,0,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,12.0,0,1,1,0,0,1,1,0,0,1,1,7,10.0,6,1,1,1,0,3000,1,0,3,0,1,0,1,0.8571428571428571,1.4285714285714286,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,5,5.0,3,0,1,0,1,350,0,0,0,1,0,0,0,0.6,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,9,12.0,3,1,1,1,1,15000,1,1,0,0,0,0,0,0.3333333333333333,1.3333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,1,1,0,1,12,41.5,7,1,1,1,0,15000,1,1,3,0,0,0,1,0.5833333333333334,3.4583333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,6,12.5,4,1,1,1,0,3000,1,0,2,0,0,0,0,0.6666666666666666,2.0833333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,1,0,1,4,7.0,2,1,0,1,1,3000,1,0,0,0,0,0,1,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,1,3,6.0,2,1,1,1,0,350,0,0,1,1,0,0,0,0.6666666666666666,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,10.0,1,1,1,0,1,0,1,0,0,1,0,3,6.5,3,0,0,0,0,15000,1,1,0,0,0,0,0,1.0,2.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,3,46.0,0,1,1,0,1,0,1,0,0,1,0,10,22.0,5,0,1,1,1,15000,1,1,3,1,0,0,0,0.5,2.2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,31.0,0,1,1,0,0,0,0,0,0,0,0,5,10.5,2,0,1,0,0,30,0,0,2,0,0,1,0,0.4,2.1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,123.0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,3,3.0,1,0,0,0,0,3000,1,0,0,1,0,0,0,0.3333333333333333,1.0,0,0,0
0,0,1,1,0,1,1,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,4,5.5,4,1,1,1,0,750,0,0,2,0,0,0,0,1.0,1.375,0,1,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,0,0,30,0,0,1,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,101.0,0,0,1,0,0,1,1,0,0,0,0,6,7.5,4,0,0,1,1,350,0,0,1,1,0,0,1,0.6666666666666666,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,6,20.0,3,1,1,0,0,15000,1,1,2,1,0,0,0,0.5,3.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0.4,0.2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,6,7.5,3,0,1,0,1,15000,1,1,1,0,0,0,0,0.5,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,2,111.0,0,0,1,0,1,0,1,0,0,1,1,2,2.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,4,16.0,2,1,0,1,0,15000,1,1,0,0,0,0,1,0.5,4.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,170.0,0,0,1,0,0,1,0,0,0,0,0,1,2.5,0,1,0,1,0,125,0,0,0,0,0,0,0,0.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,170.0,0,0,1,0,0,0,1,0,0,1,0,2,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,61.0,0,0,1,0,0,0,1,0,0,1,0,1,1.0,1,0,0,0,0,125,0,0,0,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,6,22.5,2,1,0,1,1,15000,1,1,3,0,0,1,1,0.3333333333333333,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,0,0,0,1,125,0,0,2,1,0,0,1,1.0,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,0,1,0,1,1,0.0,1,0,0,0,0,15000,1,1,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,16.0,3,1,0,1,0,15000,1,1,1,0,0,0,1,1.0,5.333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,9,21.0,6,1,1,1,0,125,0,0,5,0,0,0,1,0.6666666666666666,2.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,6,7.5,2,1,1,1,0,15000,1,1,3,1,0,0,1,0.3333333333333333,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,5,13.0,4,0,0,0,0,750,0,0,0,0,0,0,0,0.8,2.6,0,0,0
0,0,0,0,0,0,0,0,0,0,2,187.0,0,0,1,0,0,0,1,0,0,0,1,3,8.5,3,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.8333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,1,0,1,0,0,6,0,0,1,1,0,0,0,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,5,17.5,4,0,0,0,0,15000,1,1,2,0,0,0,0,0.8,3.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4.0,1,1,1,0,0,1,0,0,0,1,0,3,9.5,3,1,1,0,1,125,0,0,2,0,0,0,0,1.0,3.1666666666666665,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,0,0,0,1,1,2.5,1,0,0,0,0,15000,1,1,0,0,0,0,0,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,10.0,1,1,1,1,0,0,1,0,0,0,1,1,1.0,1,0,0,0,0,3000,1,0,0,0,0,0,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,0,1,0,0,1,4,12.0,3,1,1,0,1,15000,1,1,0,1,0,0,0,0.75,3.0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,69.0,0,0,1,1,0,0,0,1,0,0,1,7,14.0,5,1,0,1,1,15000,1,1,0,1,0,0,0,0.7142857142857143,2.0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,15.0,0,1,1,0,0,0,0,1,0,0,1,6,11.0,2,0,0,0,1,15000,1,1,1,0,0,1,1,0.3333333333333333,1.8333333333333333,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,0,1,7,12.0,3,0,0,0,1,15000,1,1,0,0,0,0,1,0.42857142857142855,1.7142857142857142,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,0,0,1,1,0,0,0,0,2,7.5,1,0,1,1,0,6,0,0,1,0,0,0,1,0.5,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,8.0,1,1,1,0,0,0,1,0,0,0,0,2,3.5,2,0,1,0,0,350,0,0,0,0,0,0,1,1.0,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,1,0,1,0,0,1,0,7,20.5,2,1,1,0,0,15000,1,1,0,1,0,0,0,0.2857142857142857,2.9285714285714284,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,1,1,0,0,1,0,10,16.0,7,1,0,1,1,15000,1,1,2,0,0,0,1,0.7,1.6,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1,1,0,0,0,350,0,0,0,1,0,0,0,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,23.0,0,1,1,0,0,0,1,0,0,0,0,2,2.0,2,0,1,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,1,0,1,3,9.5,2,0,0,0,0,15000,1,1,0,0,1,0,0,0.6666666666666666,3.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,35.0,0,1,1,0,0,0,1,0,0,0,0,6,12.5,5,0,1,0,0,15000,1,1,1,1,0,0,0,0.8333333333333334,2.0833333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,2,15.0,0,1,1,0,1,0,1,0,1,1,1,5,14.5,4,1,1,1,0,15000,1,1,0,1,0,0,0,0.8,2.9,1,0,0
0,0,0,0,0,0,0,0,0,0,3,11.0,0,1,1,0,0,1,1,1,0,0,1,6,6.5,2,0,0,1,0,15000,1,1,2,0,0,0,0,0.3333333333333333,1.0833333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,0,0,1,0,0,1,1,5,5.0,3,0,0,0,0,15000,1,1,0,0,0,0,0,0.6,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,4,0,1,0,1,30,0,0,3,1,0,0,1,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,6,17.5,3,1,1,1,1,15000,1,1,1,1,0,0,1,0.5,2.9166666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,0,1,0,1,0,0,1,0,7,13.5,4,1,0,1,1,15000,1,1,1,0,0,0,0,0.5714285714285714,1.9285714285714286,1,0,0
0,0,0,0,0,0,0,0,0,0,7,11.0,0,1,1,0,1,0,1,0,0,1,0,3,6.0,2,0,0,1,0,350,0,0,0,0,0,0,0,0.6666666666666666,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,0,1,4,8.5,2,1,1,0,0,7500,1,1,0,0,0,0,0,0.5,2.125,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,0,2,2.0,2,0,0,0,0,3000,1,0,0,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,0,1,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,2,0,0,0,0,3000,1,0,0,0,0,0,0,0.6666666666666666,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,163.0,0,0,1,0,0,0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,7,18.0,4,1,0,1,1,15000,1,1,0,1,0,0,0,0.5714285714285714,2.5714285714285716,0,0,0
0,0,0,0,0,0,0,0,0,0,2,25.0,0,1,1,0,0,0,0,0,0,1,0,1,1.0,1,1,1,0,0,30,0,0,1,0,1,0,0,1.0,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,11,28.5,4,1,0,1,0,125,0,0,3,0,0,0,0,0.36363636363636365,2.590909090909091,0,0,0
0,0,0,0,0,0,0,0,0,0,2,29.0,0,1,1,0,1,0,1,0,0,1,0,3,9.5,1,0,0,1,1,15000,1,1,1,0,0,0,0,0.3333333333333333,3.1666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,8,19.5,2,1,0,1,1,15000,1,1,0,0,0,0,0,0.25,2.4375,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,3.0,1,1,1,0,0,0,1,0,0,0,0,6,11.0,5,0,0,0,1,15000,1,1,0,0,0,0,0,0.8333333333333334,1.8333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,2,145.0,0,0,1,0,0,1,1,1,0,0,1,3,3.0,2,0,1,0,0,125,0,0,1,1,0,0,1,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,4,17.5,1,1,1,1,0,30,0,0,2,0,0,0,1,0.25,4.375,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,0,0,0,0,0,2,3.5,1,0,0,0,0,350,0,0,0,0,0,0,0,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,1,0,0,0,1,0,0,0,0,2,8.5,2,0,0,1,0,350,0,0,0,0,0,0,0,1.0,4.25,0,0,0
0,0,3,3,0,1,1,1,0,0,2,130.0,0,0,1,0,1,0,1,0,1,0,1,8,19.0,6,1,1,1,1,15000,1,1,2,0,0,0,0,0.75,2.375,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,1,0,0,0,1,0,0,0,0,4,9.0,1,0,0,1,0,15000,1,1,0,1,0,0,0,0.25,2.25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,2.6666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,1,0,0,0,0,0,4,9.5,4,1,1,1,1,125,0,0,1,1,0,0,0,1.0,2.375,0,0,0
0,0,0,0,0,0,0,0,0,0,5,43.0,0,1,1,0,1,1,1,1,1,0,1,5,16.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,3.3,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,10,13.5,5,1,0,1,1,15000,1,1,0,0,0,0,0,0.5,1.35,0,0,0
0,0,0,0,0,0,0,0,0,0,2,35.0,0,1,1,0,0,1,1,0,0,1,1,6,23.0,2,0,1,0,1,15000,1,1,1,0,0,0,1,0.3333333333333333,3.8333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,5,19.0,3,1,0,1,1,15000,1,1,0,0,0,0,1,0.6,3.8,0,0,0
0,0,0,0,0,0,0,0,0,0,2,31.0,0,1,1,0,0,0,1,0,0,0,0,5,8.0,3,1,1,1,1,125,0,0,3,0,0,0,0,0.6,1.6,1,0,0
0,0,0,0,0,0,0,0,0,0,2,42.0,0,1,1,0,0,0,1,0,0,1,1,5,8.0,4,1,1,0,0,15000,1,1,1,0,0,0,1,0.8,1.6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,1,1,1,1,1,1,1,7,16.5,3,0,1,0,1,15000,1,1,1,1,0,0,1,0.42857142857142855,2.357142857142857,0,0,1
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,0,0,0,1,5,15.5,2,0,0,0,1,15000,1,1,0,0,1,0,1,0.4,3.1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,0,0,0,1,3,7.0,2,0,0,0,0,7500,1,1,0,0,0,0,0,0.6666666666666666,2.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4.0,1,1,1,0,1,0,1,0,0,1,0,2,2.0,2,0,0,0,0,15000,1,1,0,0,0,1,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,32.0,0,1,1,0,0,0,1,0,0,0,0,3,6.0,3,1,1,0,0,30,0,0,3,1,0,0,0,1.0,2.0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,56.0,0,0,1,0,0,0,1,0,0,0,0,4,4.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,187.0,0,0,1,1,0,0,1,0,0,0,1,5,11.0,2,1,0,0,0,15000,1,1,0,0,1,0,0,0.4,2.2,0,0,0
0,0,0,0,0,0,0,0,0,0,2,101.0,0,0,1,0,0,0,1,0,1,0,1,3,3.0,2,0,0,0,0,15000,1,1,0,1,0,0,1,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,1,0,7,13.5,2,0,1,0,0,15000,1,1,0,0,0,0,0,0.2857142857142857,1.9285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,5,250.0,0,0,0,0,1,0,1,0,0,1,1,5,5.0,3,0,1,0,1,15000,1,1,1,0,0,0,1,0.6,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,8,16.5,2,1,1,1,0,350,0,0,3,1,0,0,1,0.25,2.0625,0,0,0
0,0,0,0,0,0,0,0,0,0,2,31.0,0,1,1,0,1,0,1,0,0,1,1,9,18.5,4,1,1,1,1,6,0,0,1,0,0,0,0,0.4444444444444444,2.0555555555555554,1,0,0
0,0,0,0,0,0,0,0,0,0,3,12.0,0,1,1,1,1,0,1,0,1,1,1,5,13.0,3,0,1,1,0,15000,1,1,0,0,0,0,0,0.6,2.6,0,0,0
0,0,0,0,0,0,0,0,0,0,1,79.0,0,0,1,0,0,0,1,0,0,0,0,3,6.0,3,1,1,0,0,30,0,0,3,0,0,0,0,1.0,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,6,16.5,4,1,1,1,0,30,0,0,2,1,0,0,1,0.6666666666666666,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,35.0,0,1,1,1,0,0,1,1,0,0,1,4,8.5,1,0,0,0,0,15000,1,1,0,1,0,0,0,0.25,2.125,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,1,0,0,1,0,0,0,1,4,5.5,3,1,1,0,0,15000,1,1,1,1,0,0,1,0.75,1.375,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,8,8.5,3,0,1,1,1,750,0,0,0,0,0,0,1,0.375,1.0625,0,0,0
0,0,0,0,0,0,0,0,0,0,2,145.0,0,0,1,0,1,0,1,1,1,1,1,5,15.0,3,1,1,1,1,15000,1,1,0,1,0,0,1,0.6,3.0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,1,0,0,1,0,1,5,6.5,3,1,1,0,1,15000,1,1,1,1,0,0,1,0.6,1.3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,8,11.5,1,0,1,0,1,15000,1,1,0,1,0,0,0,0.125,1.4375,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,0,0,0,1,7,12.5,2,1,0,0,0,15000,1,1,0,1,0,0,0,0.2857142857142857,1.7857142857142858,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,1,0,1,3,3.0,2,1,0,0,0,350,0,0,2,0,0,0,0,0.6666666666666666,1.0,0,0,0
